pl_name,pl_hab,pl_orbper,pl_rade,pl_masse,pl_eqt,st_teff,sy_dist
OGLE-2017-BLG-0373L b,0,,,60.1,,,5810
OGLE-2017-BLG-0406L b,0,,,130,,,5200
OGLE-2017-BLG-0448L b,0,,,504,,,6910
OGLE-2017-BLG-0482L b,0,,,9,,,5800
OGLE-2017-BLG-0604L b,0,,,160,,,3950
OGLE-2017-BLG-0640L b,0,,,514.8820193,,,6630
OGLE-2017-BLG-1049L b,0,,,1760,,,5670
OGLE-2017-BLG-1099L b,0,,,959.8417891,,,7250
OGLE-2017-BLG-1140L b,0,,,515,,,
OGLE-2017-BLG-1237L b,0,,,1207.747947,,,6030
OGLE-2017-BLG-1275L b,0,,,1802.087068,,,7690
OGLE-2017-BLG-1375L b,0,,,3283,,,3790
OGLE-2017-BLG-1434L b,0,,,4.5,,,860
OGLE-2017-BLG-1522L b,0,,,240,,,7490
OGLE-2017-BLG-1691L b,0,,,14.62010672,,,7290
OGLE-2017-BLG-1806L b,0,,,2.68,,,6530
OGLE-2018-BLG-0298L b,0,,,44.49597698,,,6540
OGLE-2018-BLG-0383L b,0,,,6.4,,,7700
OGLE-2018-BLG-0506L b,0,,,16.3,,,5600
OGLE-2018-BLG-0516L b,0,,,20.1,,,7000
OGLE-2018-BLG-0532L b,0,,,6.554,,,804
OGLE-2018-BLG-0567L b,0,,,101.7050902,,,7060
OGLE-2018-BLG-0596L b,0,,,1.19,,,5950
OGLE-2018-BLG-0677L b,0,,,3.96,,,7580
OGLE-2018-BLG-0740L b,0,3140,,1400,,5912,3200
OGLE-2018-BLG-0799L b,0,,,85.81366989,,,3930
OGLE-2018-BLG-0932L b,0,,,282.8672822,,,6620
OGLE-2018-BLG-0962L b,0,,,425.8900654,,,6500
OGLE-2018-BLG-0977L b,0,,,6.4,,,6500
OGLE-2018-BLG-1011L b,0,,,570,,,7100
OGLE-2018-BLG-1011L c,0,,,890,,,7100
OGLE-2018-BLG-1119L b,0,,,289.2238504,,,5760
OGLE-2018-BLG-1126L b,0,,,17.79839079,,,5700
OGLE-2018-BLG-1185L b,0,,,2.1,,,5450
OGLE-2018-BLG-1212L b,0,,,63.5656814,,,1550
OGLE-2018-BLG-1269L b,0,,,220,,,2560
OGLE-2018-BLG-1367L b,0,,,301.9369867,,,5370
OGLE-2018-BLG-1428L b,0,,,240,,,6220
OGLE-2018-BLG-1647L b,0,,,308.2935548,,,7880
OGLE-2018-BLG-1700L b,0,,,1400,,,7600
OGLE-2019-BLG-0249L b,0,,,2262.938258,,,6370
OGLE-2019-BLG-0299L b,0,,,1976.892692,,,5830
OGLE-2019-BLG-0304L b,0,,,162.0924876,,,6980
OGLE-2019-BLG-0362L b,0,,,1036.120607,,,5830
OGLE-2019-BLG-0468L b,0,,,1090.151436,,,4400
OGLE-2019-BLG-0468L c,0,,,3222.780047,,,4400
OGLE-2019-BLG-0679L b,0,,,1061.546879,,,5630
OGLE-2019-BLG-0954L b,0,,,4513.163379,,,3630
OGLE-2019-BLG-0960L b,0,,,1.8,,,700
OGLE-2019-BLG-1053L b,0,,,2.46,,,6700
OGLE-2019-BLG-1180L b,0,,,555.246227,,,6070
OGLE-2019-BLG-1470L AB c,0,,,794.5710175,,,5100
OGLE-2019-BLG-1492L b,0,,,37.1,,,5600
OGLE-2023-BLG-0836L b,0,,,1385.731855,,,5120
OGLE-TR-10 b,0,3.101278,19.27948,216.1244,1702,6075,1344.97
OGLE-TR-111 b,0,4.0144479,12.072093,171.6282,1034,5044,1068.33
OGLE-TR-113 b,0,1.4324757,12.453199,394.1092,1355,4804,566.459
OGLE-TR-132 b,0,1.689868,13.45,375.02,2013,6210,2012.62
OGLE-TR-182 b,0,3.9791,16.47723,336.8998,1550,5924,2501.75
OGLE-TR-211 b,0,3.67724,14.145758,238.3725,1686,6325,1515.26
OGLE-TR-56 b,0,1.211909,13.4508,413.179,2140,6119,
OGLE2-TR-L9 b,0,2.48553417,18.304297,1398.452,2034,6933,1627.63
Oph 11 b,0,7300000,,4449.62,2175,2375,
PDS 70 b,0,43500,14.5717,2542.64,1200,3972,113.064
PDS 70 c,0,,22.86636,635.66,995,3972,113.064
PH1 b,0,138.317,6.18,169,481,6407,1033.16
PH2 b,0,282.52542,9.33708092,87.08498352,295.1,5734,343.863
POTS-1 b,0,3.1606296,10.548,734.16,,4400,747.959
PSR B0329+54 b,0,10140,,,,,
PSR B1257+12 b,0,25.262,,0.02,,,600
PSR B1257+12 c,0,66.5419,,4.3,,,600
PSR B1257+12 d,0,98.2114,,3.9,,,600
PSR B1620-26 b,0,,,794.575,,,
PSR J1719-1438 b,0,0.090706293,,382.8,,4500,1200
PSR J2322-2650 b,0,0.322963997,,,,,230
PZ Tel b,0,44000,,8581.366989,,,47.0648
Pr0201 b,0,4.4264,,,,6174,180.64
Pr0211 b,0,2.1461,,,,5300,182.714
Pr0211 c,0,4850,,,,5300,182.714
Proxima Cen d,0,5.12338,,,282,2900,1.30119
Qatar-1 b,0,1.4200242,12.811887,411.27202,1418,5013,185.615
Qatar-10 b,0,1.645321,17.295487,233.92288,1955,6124,559.068
Qatar-2 b,0,1.33711647,14.056,792.635,1344,4645,181.374
Qatar-3 b,0,2.5079204,12.285064,1369.8473,1681,6007,735.601
Qatar-4 b,0,1.8053564,12.722215,1938.763,1385,5215,329.036
Qatar-5 b,0,2.8792319,12.408363,1373.0256,1415,5747,367.658
Qatar-6 b,0,3.506195,11.903958,212.31044,1006,5052,100.848
Qatar-7 b,0,2.032046,19.0553,597.5204,2053,6387,705.981
Qatar-8 b,0,3.71495,14.403565,117.91493,1457,5738,281.498
Qatar-9 b,0,1.540731,11.309881,378.2177,1134,4309,213.771
ROXs 12 b,0,,,,,3547,136.65
ROXs 42 B b,0,,,3337.1,2200,,143.59
RR Cae b,0,4343.5,,,,,21.1916
Ross 176 b,0,5.0066338,1.84,4.57,682,4041,46.4488
Ross 458 c,0,,14.01125,1906.98,,,11.5094
SPECULOOS-3 b,0,0.71912603,0.977,,553,2800,
SR 12 AB c,0,,,4131.62,,,
SWEEPS-11 b,0,1.796,12.666,3082.82,,,
SWEEPS-4 b,0,4.2,9.079,1207.7,,,
TAP 26 b,0,10.79,,,,4620,121.402
TCP J05074264+2447555 b,0,,,19,,,429
TIC 139270665 b,0,23.624,7.22979255,147.1545524,703,5844,189.875
TIC 139270665 c,0,1010,,,200,5844,189.875
TIC 172900988 b,0,193.965,11.3,837,,6050,250.956
TIC 237913194 b,0,15.168865,12.520453,617.22586,974,5788,306.063
TIC 241249530 b,0,165.7719,13.29385111,1582.785467,,6166,324.448
TIC 257060897 b,0,3.660028,16.70138124,212.9450327,1762,,505.703
TIC 279401253 b,0,76.8,11.2089807,1951.466419,,5951,285.584
TIC 279401253 c,0,155.3,,,,5951,285.584
TIC 365102760 b,0,4.21285367,6.21,19.2,,4900,555.546
TIC 393818343 b,0,16.24921,12.18416202,1379.375286,805.5,5756,93.7345
TIC 434398831 b,0,3.685504,3.51,,1250,5638,217.011
TIC 434398831 c,0,6.210291,5.63,,1050,5638,217.011
TIC 46432937 b,0,1.44044527,13.31626907,1017.050902,872,3572,90.5369
TIC 4672985 b,0,69.048,11.5004142,4049.133905,517.2,5757,253.385
TIC 88785435 b,0,10.508843,5.03,,635,3998,122.386
TOI-1011 b,0,2.470498,1.45,4.04,,5475,52.62
TOI-1052 b,0,9.139703,2.87,16.9,1135,6146,129.804
TOI-1052 c,0,35.806,,,719,6146,129.804
TOI-1062 b,0,4.11296,2.265,10.15,1077,5328,82.1733
TOI-1062 c,0,7.972,,,859,5328,82.1733
TOI-1064 b,0,6.443868,2.587,13.5,784,4734,68.0726
TOI-1064 c,0,12.226574,2.651,2.5,634,4734,68.0726
TOI-1075 b,0,0.6047328,1.791,9.95,1323,3875,61.4592
TOI-1107 b,0,4.0782387,14.57167491,1064.725163,1728,6311,281.314
TOI-1117 b,0,2.22816,2.46,8.9,1538,5635,167.598
TOI-1117 c,0,4.579,,,1210,5635,167.598
TOI-1117 d,0,8.665,,,978,5635,167.598
TOI-1130 b,0,4.074554,3.66,19.8,825,4360,58.2609
TOI-1130 c,0,8.350381,16.8135,309.56642,637,4250,58.2609
TOI-1135 b,0,8.02773,9.02,51.42,1198.9,6122,114.048
TOI-1136 b,0,4.17278,1.9,31,1216,5805,84.5362
TOI-1136 c,0,6.2569,2.76948277,7.6,965.39,5805,84.5362
TOI-1136 d,0,12.51861,4.62115423,12.3,766.21,5805,84.5362
TOI-1136 e,0,18.80693,2.5456702,24,669.11,5805,84.5362
TOI-1136 f,0,26.317822,3.73591482,32,598.11,5805,84.5362
TOI-1136 g,0,39.5387,2.53,12.2,574,5805,84.5362
TOI-1173 b,0,7.06456,9.01941098,28.3,868.95,5415,132.353
TOI-1174 b,0,8.953458,2.5064654,32,713.83,5158,94.6375
TOI-1180 b,0,9.686753,3.03617429,10,638.18,4804,72.0238
TOI-1181 b,0,2.10319365,16.1966394,377,1942.12,6046,302.819
TOI-1184 b,0,5.748432,2.40974309,6.8,715.47,4617,58.5946
TOI-1194 b,0,2.310644,8.5972882,144.9297536,1391,5446,149.667
TOI-1199 b,0,3.671463,10.5140239,75.96098927,1486,5710,248.427
TOI-1201 b,0,2.4919863,2.415,6.28,703,3476,37.8871
TOI-122 b,0,5.07803,2.72,,471,3403,62.118
TOI-1221 b,0,91.68278,2.91,1112.399425,440,5592,138.411
TOI-1224 b,0,4.1782745,2.104,,541,3326,37.3312
TOI-1224 c,0,17.945466,2.884,,,3326,37.3312
TOI-1227 b,0,27.36397,9.57246952,,,3072,100.641
TOI-1231 b,0,24.245586,3.65,15.4,329.6,3553,27.6227
TOI-1235 b,0,3.444729,1.738,6.91,754,3872,39.6345
TOI-1238 b,0,0.764597,1.21,3.76,1133,4089,70.7145
TOI-1238 c,0,3.294736,2.11,8.32,695,4089,70.7145
TOI-1244 b,0,6.4003,2.37611439,6.6,714.86,4722,102.551
TOI-1246 b,0,4.30744,3.01,8.1,955,5151,169.422
TOI-1246 c,0,5.904137,2.45109846,9.1,862.49,5213,169.422
TOI-1246 d,0,18.654874,3.43139739,5.4,587.77,5213,169.422
TOI-1246 e,0,37.92548,3.5141875,14.5,463.98,5213,169.422
TOI-1248 b,0,4.3601561,6.8084859,27.4,952.09,5205,168.735
TOI-1249 b,0,13.079151,3.2710301,11.9,726.89,5497,139.49
TOI-125 b,0,4.65382,2.726,9.5,1037,5320,111.059
TOI-125 c,0,9.15059,2.759,6.63,827.8,5320,111.059
TOI-125 d,0,19.98,2.93,13.6,638.1,5320,111.059
TOI-1259 A b,0,3.477978,11.45557828,140.1623275,963,4775,118.106
TOI-1260 b,0,3.127463,2.41,8.56,871,4227,73.5977
TOI-1260 c,0,7.49325,2.82,11.8,643,4227,73.5977
TOI-1260 d,0,16.608164,3.12,11.84,499,4227,73.5977
TOI-1266 b,0,10.8945,2.52,4.46,415,3563,36.0118
TOI-1266 c,0,18.8027,1.98,3.17,346,3563,36.0118
TOI-1266 d,0,32.509,,3.68,288,3563,36.0118
TOI-1268 b,0,8.1577094,9.1,96.4,918.9,5300,109.557
TOI-1269 b,0,4.2529913,2.40144286,6.4,1004.9,5499,172.138
TOI-1272 b,0,3.31599,4.13204907,27,975,5065,137.572
TOI-1272 c,0,8.6811,,,,5065,137.572
TOI-1273 b,0,4.631296,11.09689089,70.55790635,1211,5690,177.118
TOI-1278 b,0,14.47567,12.21778896,5879.82553,,3799,75.5759
TOI-1279 b,0,9.61419,2.66146528,10.6,759,5457,107.055
TOI-128.01,0,4.9404714,2.3216,,1178,6086,68.4727
TOI-1288 b,0,2.699835,5.24,42,1266,5225,114.865
TOI-1288 c,0,416,,,,5388,114.865
TOI-1294 b,0,3.915292,10.12369881,63.9,1392.74,5718,332.648
TOI-1294 c,0,159.9,,,,5718,332.648
TOI-1295 b,0,3.1968838,15.69257298,451.3163379,2360,6280,388.227
TOI-1296 b,0,3.9443715,13.79825524,94.71286529,1562,5603,323.265
TOI-1298 b,0,4.537164,9.42675277,113.1469129,1388,5889,319.036
TOI-1301.01,0,6.096407209,2.477,,,4820,90.8693
TOI-132 b,0,2.1097019,3.42,22.4,1395,5397,163.678
TOI-1333 b,0,4.720219,15.647764,753.2571,1679,6274,200.492
TOI-1338 b,0,95.174,6.85,33,,6050,399.017
TOI-1338 c,0,215.79,,75.4,,,399.017
TOI-1346 b,0,1.7622538,2.39,,1324,5099,115.45
TOI-1346 c,0,5.502558,2.23,,928,5099,115.45
TOI-1347 b,0,0.84742431,1.81434694,12.2,1698.5,5493,147.476
TOI-1347 c,0,4.841962,1.6,6.4,1000,5464,147.476
TOI-1386 b,0,25.83839,6.05284958,47.03860424,676.4,5793,146.858
TOI-1386 c,0,227.6,,,327.4,5793,146.858
TOI-139 b,0,11.07085,2.4566,,561.17,4570,42.4061
TOI-1408 b,0,4.42587,25,593,,6117,139.484
TOI-1408 c,0,2.1664,2.22,7.6,,6117,139.484
TOI-1410 c,0,47.56,,,,4635,72.7512
TOI-1410.01,0,1.21687,3.10083009,12.5,1236.7,4635,72.7512
TOI-1411 b,0,1.4520527,1.19880592,2,976.4,4115,32.4778
TOI-1416 b,0,1.0697568,1.62,3.48,1517,4884,55.0135
TOI-1420 b,0,6.9561063,11.89,25.1,957,5510,201.918
TOI-1422 b,0,12.9972,3.96,9,867,5840,155.141
TOI-1431 b,0,2.650237,16.70138124,991.6246298,2370,7690,148.925
TOI-1437 b,0,18.84078,2.43471042,10.4,794.23,5986,103.297
TOI-1438 b,0,5.13967,3.04,9.4,971,5230,110.513
TOI-1438 c,0,9.428089,2.75,10.6,794,5230,110.513
TOI-1439 b,0,27.644,4.2427861,38.5,748.4,5841,230.306
TOI-1442 b,0,0.4090677,1.17,,1072,3330,41.1659
TOI-1443 b,0,23.540678,2.30381001,30,520.66,5224,85.8034
TOI-1444 b,0,0.4702743,1.41792246,3.58,2130.02,5460,125.463
TOI-1448 b,0,8.112245,2.749,19.5,426,3412,73.3345
TOI-1450 A b,0,2.0439274,1.13,1.258,722,3437,22.4467
TOI-1450 A c,0,5.0688,,,533,3437,22.4467
TOI-1451 b,0,16.537944,2.61143902,15.2,723.33,5801,91.9362
TOI-1452 b,0,11.06201,1.672,4.82,326,3185,30.5212
TOI-1453 b,0,4.3135225,1.173,2.32,944.2,4975,78.7415
TOI-1453 c,0,6.5886982,2.224,2.95,819.8,4975,78.7415
TOI-1467 b,0,5.97199,1.6759955,9,506.07,3776,37.4418
TOI-1468 b,0,1.8805201,1.401,3.04,683.5,3376,24.7399
TOI-1468 c,0,15.532477,2.126,4.1,338.1,3376,24.7399
TOI-1470 b,0,2.527093,2.18,7.32,734,3709,51.9503
TOI-1470 c,0,18.08816,2.47,7.24,373,3709,51.9503
TOI-1472 b,0,6.36381,4.15964583,16.5,811.14,5133,121.84
TOI-1478 b,0,10.180249,11.88154,270.47333,918,5597,152.892
TOI-150.01,0,5.857487,14.067295,797.7533,1404.5,6255,336.267
TOI-1516 b,0,2.056014,15.24421375,1004.337766,,6520,247.054
TOI-1518 b,0,1.902603,21.01683881,731.0053361,2492,7300,225.888
TOI-157 b,0,2.0845435,14.414774,375.0394,1588,5404,355.683
TOI-1601 b,0,5.331751,13.887951,314.6517,1619,5948,336.608
TOI-163 b,0,4.231306,16.690201,387.7526,1669,6495,411.719
TOI-1630.01,0,12.05573473,2.417,,,5504,66.0929
TOI-1634 b,0,0.9893436,1.749,10.14,920,3472,35.2736
TOI-1634 c,0,103,,,,3472,35.2736
TOI-1659.01,0,5.877556328,2.255,,,5977,122.494
TOI-1669 b,0,500,,,,5497,111.276
TOI-1669 c,0,2.6800535,2.2963977,13,1285.16,5497,111.276
TOI-1670 b,0,10.98462,2.06,41.31769291,1062,6170,168.067
TOI-1670 c,0,40.74976,11.06326395,200.2318964,684,6170,168.067
TOI-1680 b,0,4.8026345,1.466,,404,3225,37.2209
TOI-1683.01,0,3.057523964,2.48784863,,848.22,4402,51.1884
TOI-1685 b,0,0.6691416,1.459,3.43,1052,3461,37.6153
TOI-169 b,0,2.2554477,12.172974,251.40353,1715,5880,407.84
TOI-1691 b,0,16.7369,3.56505068,14.6,703.49,5642,111.445
TOI-1693 b,0,1.7666957,1.41,,764,3499,30.7947
TOI-1694 b,0,3.770107,5.3422266,31.3,943.19,5058,124.68
TOI-1694 c,0,393.1,,,,5058,124.68
TOI-1695 b,0,3.1342791,1.9,6.36,698,3690,45.1309
TOI-1696 b,0,2.50031,3.24,56.6,533,3168,64.9172
TOI-1710 b,0,24.283377,5.20315158,22.4,602.99,5684,81.2271
TOI-1716.01,0,8.082376554,3.143,,,5879,104.158
TOI-172 b,0,9.47725,10.816685,1722.6386,1198,5645,342.831
TOI-1723 b,0,13.72641,3.29206019,10.4,782.98,5743,100.727
TOI-1728 b,0,3.49151,5.05,26.78,767,3980,60.798
TOI-1736 b,0,7.073088,2.44,12.8,1076,5807,88.9482
TOI-1736 c,0,570.1,,2800,249,5807,88.9482
TOI-1739 b,0,8.303342,1.695,,755.55,4922,70.9819
TOI-1742 b,0,21.269084,2.36507598,9.7,694.09,5815,72.8871
TOI-1744.01,0,22.34170293,2.68,,,6179,114.39
TOI-1749 b,0,2.38839,1.39,57,831,3985,99.5561
TOI-1749 c,0,4.4929,2.12,14,673,3985,99.5561
TOI-1749 d,0,9.0497,2.52,15,533,3985,99.5561
TOI-1751 b,0,37.46852,2.9507845,19.5,651.64,5970,113.335
TOI-1753 b,0,5.3846104,2.47852533,16.6,1005.43,5621,226.671
TOI-1758 b,0,20.705127,3.5573684,6.9,551.44,5151,96.6215
TOI-1759 b,0,18.85019,3.14,10.8,443,4065,40.0654
TOI-1768.01,0,7.337703649,3.453,,,5994,157.597
TOI-1772.01,0,8.054246874,2.905,,,5583,97.7562
TOI-1775 b,0,10.2405549,8.04728896,96,707.89,5284,149.234
TOI-1776 b,0,2.799868,1.21612741,1.4,1269.21,5785,44.647
TOI-1777.01,0,14.65011197,2.246,,,5859,79.7665
TOI-178 b,0,1.914558,1.152,1.5,1040,4316,62.699
TOI-178 c,0,3.23845,1.669,4.77,873,4316,62.699
TOI-178 d,0,6.5577,2.572,3.01,690,4316,62.699
TOI-178 e,0,9.961881,2.207,3.86,600,4316,62.699
TOI-178 f,0,15.231915,2.287,7.72,521,4316,62.699
TOI-178 g,0,20.7095,2.87,3.94,470,4316,62.699
TOI-1782.01,0,4.987641028,2.368,,,4336,95.2649
TOI-1782.02,0,1.829024227,1.839,,,4336,95.2649
TOI-1789 b,0,3.208664,16.14093221,222.4798849,1927,5991,229.067
TOI-1794 b,0,8.765528,3.29701268,8.7,992.91,5631,155.791
TOI-1798.01,0,8.02154,2.38506569,6.5,734.31,5106,113.181
TOI-1798.02,0,0.4378146,1.39939037,5.6,1935.83,5106,113.181
TOI-1799 b,0,7.085738,1.42238884,4,922.72,5698,62.1274
TOI-1801 b,0,10.64387,2.079,5.738,493.7,3863,30.6796
TOI-1803 b,0,6.293287,2.99,10.32,747,4687,119.24
TOI-1803 c,0,12.885779,4.29,8,588,4687,119.24
TOI-1806.01,0,15.15120509,2.8411799,,308.7,3272,55.5211
TOI-1807 b,0,0.54937097,1.49681583,2.44,1694.1,4914,42.5775
TOI-181 b,0,4.532,6.9559,46.1687,895.1,4994,96.2338
TOI-1811 b,0,3.7130765,11.14172682,308.9292116,962.2,4766,128.23
TOI-1820 b,0,4.860674,12.778238,731.0053361,1375,5734,248.504
TOI-1823 b,0,38.8,7.5406241,67.4,423.63,4927,71.6456
TOI-1824 b,0,22.808533,2.7438269,16,528.67,5165,59.4314
TOI-1836 b,0,20.380799,8.00321222,38.45723725,966,6380,191.649
TOI-1836 c,0,1.7727471,2.59987579,8,2007.6,6237,191.649
TOI-1842 b,0,9.5739181,12.3485023,89.4,1199.55,6039,223.465
TOI-1846 b,0,3.9306737,1.792,,568.1,3568,47.2496
TOI-1853 b,0,1.2436258,3.46,73.2,1479,4985,165.105
TOI-1855 b,0,1.36414864,18.49481816,360.0995851,1701,5359,176.833
TOI-1859 b,0,63.48347,9.75181321,,,6341,224.385
TOI-1860 b,0,1.0662107,1.31,,1885,5752,45.864
TOI-1883 b,0,4.50638,5.65,,524.92,3477,115.369
TOI-1898 b,0,45.52234,9.39553231,129,674.54,6241,79.6682
TOI-1899 b,0,29.02,12.89035,209.7678,362,3841,128.438
TOI-1937 A b,0,0.94667944,13.97759893,638.8350981,2097,5814,415.135
TOI-198 b,0,10.2152,1.44,,368,3650,23.7262
TOI-199 b,0,104.854,9.07927437,54.03082919,,5255,102.27
TOI-199 c,0,273.69,,88.99195396,,5255,102.27
TOI-1994 b,0,4.0337142,13.67495645,7024.007795,2290,7700,515.603
TOI-2000 b,0,3.09833,2.7,11,1488,5611,175.713
TOI-2000 c,0,9.127055,8.14,81.7,1038,5611,175.713
TOI-2005 b,0,17.305904,11.99360935,2034.101805,,7130,328.475
TOI-201 b,0,52.97818,11.298672,133.4886,759,6394,113.825
TOI-201 c,0,2800,11.13051784,4513.163379,,,113.825
TOI-2010 b,0,141.834025,11.81426566,408.7273314,400.2,5929,109.19
TOI-2015 b,0,3.348968,3.39,16.4,512,3194,47.3444
TOI-2015 c,0,5.582796,,8.91,448,3297,47.3444
TOI-2018 b,0,7.435583,2.268,9.2,,4174,27.9956
TOI-2019 b,0,15.3444,5.33275337,34.4,917.46,5626,198.007
TOI-2025 b,0,8.8720982,11.89272852,1144.182265,1166,5977,335.985
TOI-2031 A b,0,5.71548654,14.20177855,254.2627256,1358,6490,276.105
TOI-2046 b,0,1.4971842,16.14093221,731.0053361,,6250,289.668
TOI-2048 b,0,13.79019,2.61,,,5185,116.567
TOI-206 b,0,0.7363104,1.3,,910,3383,47.7465
TOI-2068 b,0,7.768915,1.821,,520.62,3710,52.9328
TOI-2076 b,0,10.355096,2.77062554,16.1,687.68,5192,41.9091
TOI-2076 c,0,21.015327,3.69441587,55,543.16,5192,41.9091
TOI-2076 d,0,35.125686,3.43087751,29,457.68,5192,41.9091
TOI-2076 e,0,3.0223445,1.355,,1138,5192,41.9091
TOI-2081 b,0,10.50534,2.04,,488,3800,62.3446
TOI-2084 b,0,6.0784247,2.47,,527,3551,114.549
TOI-2088 b,0,124.72997,3.6831179,37,300.33,5081,126.46
TOI-2095 b,0,17.66484,1.25,4.1,347,3759,41.9176
TOI-2095 c,0,28.17232,1.33,7.4,297,3759,41.9176
TOI-2096 b,0,3.1190633,1.243,,445,3300,48.4809
TOI-2096 c,0,6.38784,1.914,,349,3300,48.4809
TOI-2107 b,0,2.4545467,13.57407563,263.7975778,1397,5627,236.705
TOI-2109 b,0,0.67247414,15.098497,1595.498603,3646,6540,262.041
TOI-2120 b,0,5.7998164,2.122,6.8,384,3131,32.1755
TOI-2128 b,0,16.34136,2.08874836,4.5,780.53,5968,36.578
TOI-2134 b,0,9.2292005,2.69,9.13,666,4580,22.6202
TOI-2134 c,0,95.5,7.27,41.89,306,4580,22.6202
TOI-2136 b,0,7.851928,2.19,6.37,395,3342,33.3631
TOI-2141 b,0,18.26157,3.05,24,722,5659,77.682
TOI-2145 b,0,10.26075,11.98240037,1671.777421,1484,6177,224.731
TOI-2152 A b,0,3.3773512,14.35870428,899.4543918,1802,6630,303.006
TOI-2154 b,0,3.8240801,16.28664896,292.4021344,1580,6280,296.46
TOI-2158 b,0,8.60077,10.76062147,260.6192937,1188,5673,198.473
TOI-216.01,0,34.556,11.29,200,497,5026,177.945
TOI-216.02,0,17.089,7.69,30,628,5026,177.945
TOI-2169 A b,0,8.2148282,12.50922246,329.5880581,1364,6270,351.487
TOI-2180 b,0,260.79,11.32107051,875.6172613,348,5695,116.685
TOI-2184 b,0,6.90683,11.39953337,206.5884646,,5966,788.317
TOI-2193 A b,0,2.1225735,19.83989584,298.7587026,1763,5966,337.064
TOI-2194 b,0,15.337597,1.9892,,590.88,4756,19.5711
TOI-2196 b,0,1.1947268,3.51,26,1860,5634,259.947
TOI-220 b,0,10.695264,3.03,13.8,805,5298,90.7402
TOI-2202 b,0,11.9101,11.32107051,310.8361821,,5144,235.933
TOI-2202 c,0,24.6744,,117.2786822,,5144,235.933
TOI-2207 b,0,8.001968,11.1529358,203.4101805,1259,6101,373.345
TOI-2211.01,0,3.092686757,1.561,,,5253,70.2932
TOI-2236 b,0,3.5315902,14.36991326,502.1688831,1688,6248,355.59
TOI-2260 b,0,0.3524728,1.62,,2609,5534,101.251
TOI-2266 b,0,2.326318,1.54,,550,3200,51.6004
TOI-2274 b,0,2.67963,2.45,,771.46,3943,48.876
TOI-2285 b,0,27.26955,1.74,19.5,284,3491,42.409
TOI-2295 b,0,30.033302,16.47720163,278.0998561,747,5730,126.279
TOI-2295 c,0,966.5,,,234.9,5730,126.279
TOI-2322 b,0,11.30717,0.994,2.31,603.1,4664,59.861
TOI-2322 c,0,20.225528,1.874,18.1,496.8,4664,59.861
TOI-2328 b,0,17.10197,9.97599282,50.85254512,842,5525,231.782
TOI-2337 b,0,2.99432,10.08808263,508.5254512,,4780,536.046
TOI-2338 b,0,22.65398,11.2089807,1900.613874,799,5581,313.996
TOI-2346 b,0,3.3312029,16.11851425,394.1072247,1689,6480,437.484
TOI-2364 b,0,4.0197517,8.60849718,71.51139158,1091,5306,219.614
TOI-2368 b,0,5.1750073,10.83908434,206.5884646,1000,5360,210.915
TOI-237 b,0,5.436098,1.44,,388,3212,38.0749
TOI-2373 b,0,13.33668,10.42435205,2955.804185,860,5651,508.686
TOI-2374 b,0,4.31361,6.81,56.64,885,4802,134.655
TOI-2379 b,0,5.4693827,11.72459381,1830.691624,624,3707,211.247
TOI-238 b,0,1.2730991,1.402,3.4,1311,5059,80.5407
TOI-238 c,0,8.465651,2.18,6.7,696,5059,80.5407
TOI-2382 b,0,4.6612061,12.25141591,235.1930212,1426,6033,434.92
TOI-2384 b,0,2.13570304,11.48920522,624.8506482,889.7,3943,191.51
TOI-2406 b,0,3.0766891,2.86,15.6,449,3100,55.419
TOI-2407 b,0,2.702969,4.26,,705,3530,92.4366
TOI-2411 b,0,0.7826942,1.68,,1355,4099,59.5362
TOI-2416 b,0,8.275479,9.86390302,953.485221,1080,5808,557.733
TOI-2420 b,0,5.842641,15.02003414,294.6269333,1571.6,,435.174
TOI-2421 b,0,4.3474032,10.36830715,105.8368595,1534,5607,327.927
TOI-2427 b,0,1.3060011,1.8,,1117,4072,28.5147
TOI-244 b,0,7.397225,1.52,2.68,458,3433,22.0337
TOI-2443 b,0,15.66858,2.363,4.8,519,4375,23.9258
TOI-2445 b,0,0.3711281,1.25,,1060,3333,48.582
TOI-2447 b,0,69.33684,9.60609646,124.906564,414,5730,148.987
TOI-2458 b,0,3.73659,2.83,13.31,1509.4,6005,112.958
TOI-2458 c,0,16.553,,,,6005,112.958
TOI-2459 b,0,19.104718,2.9531,,445.01,4195,36.6113
TOI-2485 b,0,11.23479,12.1393261,766.6021177,1134,,397.953
TOI-2497 b,0,10.655669,11.14172682,1531.932922,1595,7360,285.289
TOI-2498 b,0,3.738252,6.06,34.62,1443,5905,275.265
TOI-251 b,0,4.93777,2.74,317.83,,5875,99.523
TOI-2524 b,0,7.18585,11.2089807,203.4101805,1100,5831,438.842
TOI-2525 b,0,23.2856,8.67575106,26.69758619,,5096,395.398
TOI-2525 c,0,49.2519,10.13291855,208.8132634,,5096,395.398
TOI-2529 b,0,64.5949,11.54525012,743.7184724,636,5802,296.271
TOI-2537 b,0,94.1022,11.25381662,415.401728,338,4870,184.986
TOI-2537 c,0,1920,,,123.1,4870,184.986
TOI-2545 b,0,7.994037,2.75,,,5846.29,107.118
TOI-2567 b,0,5.983944,10.92875618,63.88350981,1352,5611,504.775
TOI-257 b,0,18.38818,7.16253867,43.86032017,1027,6095,76.9028
